"id","turno","fecha","tipo_proc","fsd","fecha_sent","num_sent","modo","sexo","edad","ant","sit_esp","tipo_del","otros_del","tent","agrav","tipo_del2","otros2","tent_2","agrv2","tipo_del3","otr_del3","tent_3","agrav3","inf_adicional","multa",monto_a,monto_m,monto_d
"3427","10","11/29/2014","1","09/03/2016","05/17/2016","68","1","1","37","1","-1","10","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3315","10","04/19/2015","1","11/03/2016","05/19/2016","79","1","1","35","2","-1","19","VIOLACION DE DOMICILIO","0","-1","19","TENENCIA Y PORTE DE ARMAS EN LUGARES PUBLICOS","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3315","10","04/19/2015","1","11/03/2016","05/19/2016","79","1","1","35","2","-1","19","VIOLACION DE DOMICILIO","0","-1","19","TENENCIA Y PORTE DE ARMAS EN LUGARES PUBLICOS","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3344","10","07/18/2013","1","10/03/2016","05/19/2016","80","1","1","37","1","-1","17","Sin dato","0","2","13","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1292","10","09/30/2015","2","04/15/2016","05/30/2016","90","1","1","75","1","-1","9","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1293","10","09/30/2015","2","04/15/2016","05/30/2016","90","1","1","75","1","-1","9","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3428","10","06/09/2015","1","04/15/2016","06/21/2016","95","1","1","37","1","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1356","10","03/09/2015","2","04/15/2016","06/21/2016","96","1","1","21","1","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3354","10","06/25/2015","1","04/21/2016","06/21/2016","98","1","1","23","2","-1","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3354","10","06/25/2015","1","04/21/2016","06/21/2016","98","1","1","29","2","-1","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3312","10","01/04/2016","1","08/18/2016","10/31/2016","200","1","1","28","3","-1","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3312","10","01/04/2016","1","08/18/2016","10/31/2016","200","1","1","28","3","-1","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3301","10","03/29/2016","2","06/09/2016","04/11/2016","219","1","1","35","1","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"66","11","12/19/2015","1","05/25/2016","01/08/2016","55","1","1","20","2","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"44","11","07/10/2015","2","01/06/2016","01/09/2016","66","1","1","28","1","6","19","Incitacion al odio, desprecio o violencia hacia determinadas personas","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"44","11","07/10/2015","2","04/25/2016","01/09/2016","66","1","1","30","1","-1","19","incitacion al odio, desprecio o violencia hacia determinadas personas","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"440","12","09/25/2015","2","07/20/2016","07/25/2016","98","1","1","49","1","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"405","12","01/25/2015","2","07/29/2016","01/08/2016","102","1","1","31","1","-1","1","Sin dato","1","2","5","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"483","12","03/20/2016","1","08/24/2016","08/26/2016","114","1","1","34","1","-1","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1305","12","12/08/2015","2","09/13/2016","09/16/2016","124","1","1","45","1","-1","19","LIBRAMIENTO DE CHEQUES SIN FONDO","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"449","12","10/28/2015","1","02/12/2016","05/12/2016","153","1","1","27","2","-1","1","Sin dato","1","1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"449","12","10/28/2015","1","02/12/2016","05/12/2016","153","1","1","22","2","-1","1","Sin dato","1","1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"751","13","10/31/2014","2","10/09/2015","02/18/2016","4","1","1","31","1","6","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"669","13","04/25/2015","1","11/16/2015","03/15/2016","37","1","1","32","1","6","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"784","13","02/13/2015","1","11/02/2016","09/05/2016","65","1","1","22","2","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"810","13","03/19/2015","2","03/15/2016","05/26/2016","74","1","1","34","1","6","10","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"660","13","04/21/2015","2","05/25/2016","11/08/2016","115","1","1","58","1","6","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"705","13","04/07/2015","2","05/26/2016","12/08/2016","116","1","1","33","1","6","19","Trafico interno de armas de fuego en la modalidad de adquisicion a titulo oneroso","0","-1","19","Porte y tenencia de armas","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"735","13","10/09/2015","1","06/21/2016","12/08/2016","117","1","1","28","2","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"818","13","03/20/2015","1","09/14/2016","12/12/2016","186","1","1","24","2","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"732","13","09/09/2015","1","09/21/2016","12/14/2016","188","1","1","28","2","6","1","Sin dato","0","2","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"809","13","03/17/2015","1","09/22/2016","12/16/2016","189","1","1","25","2","6","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"951","14","10/02/2015","2","04/21/2016","06/06/2016","104","1","1","19","1","6","19","Disparo de arma de fuego","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"958","14","10/14/2015","1","06/28/2016","07/25/2016","133","1","1","32","2","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"971","14","11/19/2015","1","07/20/2016","08/30/2016","139","1","1","22","1","6","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"559","15","09/27/2013","1","05/02/2016","03/28/2016","52","1","1","38","1","-1","10","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"547","15","02/07/2016","1","09/21/2016","09/27/2016","117","1","1","30","2","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"563","15","02/08/2016","2","10/26/2016","03/11/2016","137","1","1","28","1","-1","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"631","15","03/16/2016","1","09/23/2016","01/12/2016","154","1","1","22","3","-1","19","SIMULACION DE DELITO EN CONCURRENCIA FUERA DE LA REITERACION CON UN DELITO DE ESTAFA","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1841","16","10/14/2015","2","06/30/2016","07/20/2016","189","1","1","37","1","6","19","reiterados delitos de fraude","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","inhabilitacion por 2 años , y una multa de 100 UR","Sin dato",0,15,0
"534","15","07/19/2015","1","09/12/2015","01/02/2016","25","1","1","27","2","-1","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"506","15","11/06/2015","1","11/16/2015","03/02/2016","32","1","1","32","2","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"561","15","08/23/2015","2","02/16/2016","03/28/2016","51","1","1","18","1","-1","2","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"578","15","09/23/2015","2","05/26/2016","06/21/2016","72","1","1","54","1","-1","19","INCENDIO","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"617","15","06/01/2016","1","07/06/2016","06/24/2016","78","1","1","44","2","-1","17","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1315","15","09/11/2015","2","06/16/2016","07/19/2016","93","1","1","79","1","-1","13","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1807","16","06/05/2015","1","12/15/2015","01/02/2016","5","1","1","39","3","6","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2062","16","05/05/2015","1","12/02/2016","02/15/2016","15","1","1","24","1","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1834","16","01/22/2015","1","12/02/2016","02/15/2016","16","1","1","24","2","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1834","16","01/22/2015","1","12/02/2016","02/15/2016","16","1","1","24","2","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1908","16","07/17/2015","1","12/02/2016","02/15/2016","17","1","1","28","3","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1766","16","06/01/2016","1","02/29/2016","02/29/2016","24","1","1","33","3","6","13","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1915","16","04/02/2015","2","02/24/2016","07/03/2016","33","1","1","18","1","6","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1915","16","04/02/2015","2","02/24/2016","07/03/2016","33","1","1","20","1","6","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1945","16","03/02/2014","2","02/26/2016","03/16/2016","44","1","1","33","1","6","19","abuso de autoridad contra los detenidos","0","-1","5","dos delitos","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1945","16","03/02/2014","2","02/26/2016","03/16/2016","44","1","1","48","1","6","19","abuso de autoridad contra los detenidos","0","-1","5","dos delitos","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1952","16","08/19/2015","1","04/04/2016","11/04/2016","57","1","1","21","1","6","13","Sin dato","0","2","10","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2028","16","12/16/2014","1","05/04/2016","11/04/2016","59","1","1","18","2","6","19","tenencia de armas de fuego","0","-1","19","porte y tenencia de armas por reincidente","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1865","16","08/01/2016","2","11/04/2016","11/04/2016","66","1","1","47","1","6","17","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1870","16","06/14/2015","1","08/04/2016","04/14/2016","69","1","1","25","2","6","13","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1970","16","08/21/2015","2","04/20/2016","09/05/2016","84","1","1","35","1","6","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1978","16","08/22/2015","1","04/20/2016","09/05/2016","85","1","1","35","1","6","10","Sin dato","0","-1","13","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1822","16","03/10/2012","1","04/20/2016","09/05/2016","87","1","1","58","3","6","19","1 del. cont.de falsif.y prep. en forma peligrosa p/la salud de sust. terap. en conc. fuera de la reit.c/1 delito de venta de sust. peligrosas p/la salud falsif., adulteradas o desnaturalizadas","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1800","16","11/10/2012","2","04/19/2016","09/05/2016","89","1","1","32","1","6","19","contrabando","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1813","16","04/19/2016","1","08/06/2016","08/06/2016","126","1","1","22","3","6","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1967","16","08/21/2015","2","05/27/2016","06/15/2016","138","1","1","38","1","6","4","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2042","16","09/26/2015","1","06/30/2016","06/15/2016","142","1","1","21","3","6","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1869","16","03/05/2016","2","06/21/2016","06/21/2016","159","1","1","32","3","6","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1902","16","07/16/2015","1","06/23/2016","07/19/2016","175","1","1","25","2","6","19","un delito de trafico interno de armas de fuego","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1949","16","08/19/2015","1","06/30/2016","07/20/2016","188","1","1","28","1","6","19","un delito previsto en eñ art. 3 de la ley 17.815",,,,,,,,,,,,,,,
"1820","16","04/20/2016","1","07/20/2016","07/20/2016","191","1","1","28","2","6","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1968","16","08/22/2015","1","06/27/2016","07/28/2016","210","1","1","31","2","6","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1896","16","05/26/2016","1","08/15/2016","08/17/2016","235","1","1","20","1","6","17","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2099","16","02/12/2015","2","08/15/2016","08/22/2016","238","1","1","58","1","6","13","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1938","16","10/01/2016","2","08/23/2016","08/29/2016","247","1","1","22","1","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1987","16","10/24/2014","1","07/09/2016","09/26/2016","272","1","1","25","1","6","19","un delito de porte y tenencia de armas de fuego","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1781","16","06/01/2016","2","09/14/2016","09/29/2016","275","1","1","19","1","6","17","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2082","16","09/02/2016","1","09/14/2016","05/10/2016","281","1","1","32","2","6","13","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2050","16","10/09/2016","2","10/18/2016","10/18/2016","291","1","1","40","1","6","19","un delito de exhibicion pornografica","0","-1","19","un delito de violacion de correspondencia","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2039","16","09/25/2015","1","09/26/2016","10/19/2016","293","1","1","24","2","6","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1788","16","03/18/2016","1","04/10/2016","10/25/2016","302","1","1","20","2","6","19","un delito de porte y tenencia de armas de fuego en lugares publicos","0","-1","19","un delito de armas por reincidente","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1840","16","04/23/2016","2","10/24/2016","11/14/2016","326","1","1","27","2","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1840","16","04/23/2016","1","10/24/2016","11/14/2016","326","1","1","38","2","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2115","16","12/02/2016","1","07/11/2016","11/30/2016","339","1","1","24","2","6","13","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2056","16","09/14/2016","2","09/12/2016","09/12/2016","349","1","1","46","1","6","4","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2056","16","09/14/2016","2","09/12/2016","09/12/2016","349","1","1","51","1","6","4","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2056","16","09/14/2016","2","09/12/2016","09/12/2016","349","1","1","58","1","6","4","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1824","16","04/21/2016","1","11/16/2016","12/12/2016","350","1","1","28","2","6","19","un delito de porte y tenencia de armas de fuego en lugares publicos","0","-1","19","un delito de tenencia de armas por reincidente","0","-1","19","un delito de tenencia de armas con signos identificatorios adulterados","0","-1","Sin dato","Sin dato",0,15,0
"1886","16","07/14/2015","1","11/16/2016","12/19/2016","367","1","1","27","1","6","4","Sin dato","0","-1","19","un delito de porte tenencia de armas de fuego","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2087","16","09/02/2016","1","11/28/2016","12/23/2016","370","1","1","45","1","6","10","un delito de violencia privada enb concurso fuera de ls reiteracion con un delito de violacion de domicilio","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2437","17","01/30/2015","2","02/24/2016","02/29/2016","8","1","1","18","1","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2484","17","07/08/2014","2","08/03/2016","09/03/2016","14","1","1","22","1","-1","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1297","17","12/16/2015","2","05/25/2016","05/26/2016","49","1","1","67","1","-1","8","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2441","17","03/27/2016","1","08/18/2016","08/22/2016","83","1","1","37","2","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2538","17","02/17/2016","1","05/10/2016","10/18/2016","123","1","1","21","1","-1","5","Sin dato","0","-1","14","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2499","17","11/08/2016","1","11/28/2016","07/12/2016","146","1","1","32","2","-1","19","porte de arma de fuego por reincidente","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"606","18","06/29/2015","2","05/02/2016","02/03/2016","19","1","1","35","1","-1","15","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2992","18","10/18/2014","1","03/15/2016","03/29/2016","29","1","1","22","1","-1","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2965","18","06/20/2015","2","12/04/2016","04/15/2016","36","1","1","20","1","-1","9","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2965","18","06/20/2015","2","12/04/2016","04/15/2016","36","1","1","25","1","-1","9","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2965","18","06/20/2015","2","12/04/2016","04/15/2016","36","1","1","26","1","-1","9","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2965","18","06/20/2015","2","12/04/2016","04/15/2016","36","1","1","20","1","-1","9","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2965","18","06/20/2015","2","12/04/2016","04/15/2016","36","1","1","26","1","-1","9","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3049","18","04/11/2015","1","11/05/2016","05/13/2016","51","1","1","31","2","-1","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3097","18","06/20/2014","2","02/22/2016","05/23/2016","67","1","1","28","1","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3097","18","06/20/2014","2","02/22/2016","05/23/2016","67","1","1","20","1","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3068","18","08/12/2015","1","05/25/2016","05/27/2016","75","1","1","50","2","-1","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3090","18","02/18/2016","1","06/20/2016","06/24/2016","92","1","1","34","2","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3075","18","12/12/2015","2","06/21/2016","06/27/2016","95","1","1","20","1","-1","13","Sin dato","0","-1","5","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3060","18","01/17/2016","2","07/19/2016","07/22/2016","108","1","1","33","1","-1","10","Sin dato","0","-1","13","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1308","18","12/15/2015","2","07/25/2016","07/27/2016","113","1","1","54","1","-1","11","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2917","18","03/23/2016","2","09/08/2016","08/17/2016","124","1","1","20","1","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3076","18","12/12/2015","2","09/08/2016","08/22/2016","128","1","1","44","1","-1","14","Sin dato","0","-1","5","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3031","18","01/17/2016","1","08/23/2016","08/29/2016","130","1","1","22","1","-1","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3031","18","01/17/2016","1","08/23/2016","08/29/2016","130","1","1","22","1","-1","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2947","18","04/30/2016","1","08/31/2016","06/09/2016","137","1","1","25","2","-1","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2937","18","04/30/2016","1","08/09/2016","09/09/2016","139","1","1","39","2","-1","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2953","18","02/05/2016","1","07/10/2016","11/10/2016","161","1","1","29","2","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3580","19","03/08/2015","1","04/03/2016","03/15/2016","23","1","1","24","2","6","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3629","19","10/17/2015","2","03/29/2016","04/26/2016","35","1","1","26","1","6","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3629","19","10/17/2015","2","03/29/2016","04/26/2016","35","1","1","22","1","6","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3629","19","10/17/2015","2","03/29/2016","04/26/2016","35","1","1","37","2","6","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3539","19","04/27/2015","1","04/04/2016","02/05/2016","44","1","1","27","2","6","10","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3601","19","10/09/2015","1","06/05/2016","05/18/2016","60","1","1","24","2","6","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"3615","19","01/03/2016","1","04/08/2016","08/15/2016","100","1","1","25","2","6","1","Sin dato","0","2","4","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1008","20","03/19/2015","1","12/14/2015","02/17/2016","17","1","1","39","2","-1","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1098","20","01/07/2015","1","12/22/2015","02/29/2016","24","1","1","31","2","-1","13","Sin dato","0","-1","10","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1052","20","10/29/2014","2","02/16/2016","01/04/2016","38","1","1","24","1","-1","4","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1171","20","10/19/2015","1","03/05/2016","06/28/2016","85","1","1","33","2","-1","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1437","1","09/30/2014","1","02/19/2016","02/22/2016","11","1","1","40","2","6","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1391","1","08/07/2015","1","03/29/2016","04/04/2016","26","1","1","34","1","6","11","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1457","1","06/11/2014","1","06/05/2016","09/05/2016","47","1","1","23","2","6","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1494","1","10/24/2015","1","05/31/2016","07/06/2016","68","1","1","24","2","6","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
